t,Area,Location,No. of Bedrooms,Resale,MaintenanceStaff,Gymnasium,SwimmingPool,LandscapedGardens,JoggingTrack,RainWaterHarvesting,IndoorGames,ShoppingMall,Intercom,SportsFacility,ATM,ClubHouse,School,24X7Security,PowerBackup,CarParking,StaffQuarter,Cafeteria,MultipurposeRoom,Hospital,WashingMachine,Gasconnection,AC,Wifi,Children'splayarea,LiftAvailable,BED,VaastuCompliant,Microwave,GolfCourse,TV,DiningTable,Sofa,Wardrobe,Refrigerator,Price_Band,Price_per_sqft,Bedrooms_Category
9141000,1540,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,High,5935.714285714285,3
9522000,1610,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,High,5914.285714285715,3
10000000,1715,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,High,5830.903790087464,3
7211000,1195,Whitefield Hope Farm Junction,2,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Medium,6034.309623430962,2
8514000,1425,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Medium,5974.736842105263,3
10300000,1760,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,High,5852.272727272727,3
7783000,1300,Whitefield Hope Farm Junction,2,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Medium,5986.923076923077,2
7429000,1235,Whitefield Hope Farm Junction,2,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Medium,6015.384615384615,2
7809999,1305,Whitefield Hope Farm Junction,2,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Medium,5984.673563218391,2
6250000,1120,Electronic City Phase 1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Medium,5580.357142857143,2
3797999,715,Electronic City Phase 1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Low,5311.8867132867135,1
5034000,910,Electronic City Phase 1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Low,5531.868131868132,2
7897000,1430,Electronic City Phase 1,3,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Medium,5522.377622377622,3
5327000,965,Electronic City Phase 1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Low,5520.20725388601,2
8269000,1500,Electronic City Phase 1,3,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Medium,5512.666666666667,3
5958000,1065,Electronic City Phase 1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Medium,5594.366197183099,2
6900000,1273,Yelahanka,2,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Medium,5420.267085624509,2
9700000,1705,Yelahanka,3,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,High,5689.149560117302,3
7300000,1304,Yelahanka,2,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Medium,5598.159509202454,2
9180000,1700,Anjanapura,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,High,5400.0,3
6986000,1277,Carmelaram,2,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Medium,5470.634299138606,2
6081000,1111,Carmelaram,2,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Medium,5473.4473447344735,2
7891000,1443,Carmelaram,3,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Medium,5468.468468468468,3
6070000,1109,Carmelaram,2,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Medium,5473.399458972047,2
5961000,1089,Carmelaram,2,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Medium,5473.829201101928,2
8442000,1544,Carmelaram,3,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Medium,5467.616580310881,3
9003000,1647,Carmelaram,3,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Medium,5466.302367941712,3
5923000,1082,Carmelaram,2,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Medium,5474.121996303143,2
6174000,1128,Carmelaram,2,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Medium,5473.404255319149,2
5994000,1095,Carmelaram,2,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Medium,5473.972602739726,2
8180000,1496,Carmelaram,3,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Medium,5467.914438502674,3
7662000,1401,Carmelaram,3,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Medium,5468.950749464668,3
8763000,1538,Horamavu,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Medium,5697.659297789337,3
8957000,1573,Horamavu,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Medium,5694.214876033057,3
6581000,1181,Horamavu,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Medium,5572.396274343777,2
9640000,1687,Horamavu,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,High,5714.285714285715,3
6664000,1196,Horamavu,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Medium,5571.90635451505,2
6631000,1190,Horamavu,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Medium,5572.268907563025,2
10000000,1766,Horamavu,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,High,5662.5141562853905,3
9879000,1730,Horamavu,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,High,5710.404624277457,3
8529000,1532,Horamavu,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Medium,5567.2323759791125,3
7252000,1305,Jalahalli,2,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Medium,5557.088122605364,2
9037000,1645,Jalahalli,3,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Medium,5493.617021276596,3
7298000,1315,Jalahalli,2,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Medium,5549.809885931559,2
10400000,1950,Jalahalli,3,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,High,5333.333333333333,3
9520000,1750,Jalahalli,3,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,High,5440.0,3
7229000,1300,Jalahalli,2,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Medium,5560.7692307692305,2
9887000,1830,Jalahalli,3,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,High,5402.732240437159,3
10300000,1935,Jalahalli,3,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,High,5322.997416020672,3
7159999,1285,Jalahalli,2,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Medium,5571.983657587549,2
10700000,2010,Jalahalli,3,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,High,5323.3830845771145,3
8900000,1615,Jalahalli,3,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Medium,5510.835913312693,3
9382000,1720,Jalahalli,3,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,High,5454.6511627906975,3
7344000,1325,Jalahalli,2,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Medium,5542.641509433963,2
7091000,1270,Jalahalli,2,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Medium,5583.464566929134,2
6279000,1320,Kasavanahalli,3,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Medium,4756.818181818182,3
5306000,1100,Kasavanahalli,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Low,4823.636363636364,2
6655000,1405,Kasavanahalli,3,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Medium,4736.654804270463,3
5195000,1075,Kasavanahalli,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Low,4832.558139534884,2
5483000,1140,Kasavanahalli,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Low,4809.649122807017,2
5527000,1150,Kasavanahalli,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Low,4806.086956521739,2
6412000,1350,Kasavanahalli,3,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Medium,4749.62962962963,3
6036000,1265,Kasavanahalli,3,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Medium,4771.541501976285,3
4930000,1015,Kasavanahalli,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Low,4857.142857142857,2
6611000,1395,Kasavanahalli,3,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Medium,4739.068100358423,3
5173000,1070,Kasavanahalli,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Low,4834.579439252337,2
6058000,1270,Kasavanahalli,3,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Medium,4770.078740157481,3
5085000,1050,Kasavanahalli,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Low,4842.857142857143,2
6434000,1355,Kasavanahalli,3,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Medium,4748.339483394834,3
5262000,1090,Kasavanahalli,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Low,4827.522935779816,2
6681999,1485,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Medium,4499.662626262626,3
6525000,1450,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Medium,4500.0,3
6997000,1555,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Medium,4499.67845659164,3
6097000,1355,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Medium,4499.630996309963,3
6120000,1360,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Medium,4500.0,3
6142000,1365,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Medium,4499.6336996336995,3
6727000,1495,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Medium,4499.665551839465,3
6277000,1395,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Medium,4499.641577060932,3
6750000,1500,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Medium,4500.0,3
6456999,1435,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Medium,4499.650871080139,3
5240000,1310,Bommasandra,3,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Low,4000.0,3
4120000,1030,Bommasandra,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Low,4000.0,2
7012000,1275,Bellandur,3,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Medium,5499.607843137255,3
8195000,1490,Bellandur,3,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Medium,5500.0,3
8050000,1706,RR Nagar,3,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Medium,4718.640093786636,3
5900000,1258,RR Nagar,2,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Medium,4689.984101748808,2
8100000,1723,RR Nagar,3,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Medium,4701.1027278003485,3
6400000,1369,RR Nagar,2,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Medium,4674.945215485756,2
6275000,1335,RR Nagar,2,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Medium,4700.374531835206,2
14400000,2000,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,High,7200.0,3
13700000,1900,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,High,7210.526315789473,3
11399999,1560,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,High,7307.691666666667,3
4500000,1097,Begur,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Low,4102.096627164996,2
29600000,3300,JP Nagar Phase 1,4,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,High,8969.69696969697,4+
8800000,1195,Varthur,2,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,Medium,7364.016736401673,2
15400000,2321,Varthur,3,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,High,6635.071090047393,3
11000000,1655,Varthur,3,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,High,6646.525679758308,3
9122000,2172,Kannur on Thanisandra Main Road,3,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,High,4199.8158379373845,3
5267000,1505,Uttarahalli,3,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Low,3499.667774086379,3
3507000,1002,Uttarahalli,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Low,3500.0,2
4816000,1376,Uttarahalli,3,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Low,3500.0,3
4312000,1232,Uttarahalli,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Low,3500.0,2
5295000,1513,Uttarahalli,3,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Low,3499.6695307336417,3
3696000,1056,Uttarahalli,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Low,3500.0,2
4140000,1183,Uttarahalli,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Low,3499.577345731192,2
3832000,1095,Uttarahalli,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Low,3499.5433789954336,2
3377000,965,Uttarahalli,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Low,3499.481865284974,2
4560000,1303,Uttarahalli,3,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Low,3499.6162701458175,3
5015000,1433,Uttarahalli,3,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Low,3499.6510816468945,3
3769000,1077,Uttarahalli,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Low,3499.535747446611,2
3447000,985,Uttarahalli,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Low,3499.492385786802,2
4956000,1416,Uttarahalli,3,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Low,3500.0,3
5323000,1521,Uttarahalli,3,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Low,3499.6712689020383,3
3954999,1130,Uttarahalli,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Low,3499.999115044248,2
3419000,977,Uttarahalli,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Low,3499.4882292732855,2
5351000,1529,Uttarahalli,3,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Low,3499.672988881622,3
4434000,1267,Uttarahalli,3,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Low,3499.605367008682,3
7837000,1866,Anagalapura Near Hennur Main Road,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,Medium,4199.89281886388,3
9834000,2235,Anagalapura Near Hennur Main Road,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,High,4400.0,3
8298999,1976,Anagalapura Near Hennur Main Road,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,Medium,4199.898279352226,3
8728000,2182,Anagalapura Near Hennur Main Road,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,Medium,4000.0,3
9453000,1725,Hosa Road,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,High,5480.0,3
15000000,1795,Sahakar Nagar,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,High,8356.545961002785,2
8900000,1000,Sahakar Nagar,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,Medium,8900.0,1
14400000,1740,Sahakar Nagar,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,High,8275.862068965518,2
12700000,1490,Sahakar Nagar,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,High,8523.489932885906,2
12500000,1320,Sahakar Nagar,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,High,9469.69696969697,3
20099999,2330,Sahakar Nagar,4,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,High,8626.609012875537,4+
18800000,2165,Sahakar Nagar,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,High,8683.602771362586,3
13700000,1645,Sahakar Nagar,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,High,8328.267477203648,2
18900000,1985,Sahakar Nagar,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,High,9521.410579345089,3
8500000,1616,Avalahalli Off Sarjapur Road,3,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Medium,5259.9009900990095,3
